.geo,LST,NDVI,NDBI,Albedo,Elevation,Population,LULC,AirTemp,dewPoint,WindSpeed,Rainfall,WaterDistance,BuiltupDensity
"{""type"":""Point"",""coordinates"":[77.34420434441746,28.63924978520674]}",38.527243880000015,0.2721189591078067,-0.04601329520555576,11647.166666666666,204,160.75656127929688,50,29.38691187708372,,0.8781144679887717,746.4490436483175,4225,6
"{""type"":""Point"",""coordinates"":[77.30799588820828,28.48093407379626]}",42.01020626000002,0.25297787861599547,-0.02296783120027672,12626.0,212,187.4042510986328,50,29.37837679237674,,0.8260942800860396,652.4586846940219,325,6
"{""type"":""Point"",""coordinates"":[77.05778496975283,28.896387381189783]}",37.26599450000003,0.1975513905683192,-0.0825787527101135,12935.083333333334,214,3.582542896270752,40,29.454567447424836,,0.9802558352608557,756.6111499844119,1373,2
"{""type"":""Point"",""coordinates"":[77.28873898713694,28.777855706204786]}",40.913021840000056,0.32100170745589074,-0.009797704356649123,12973.916666666666,211,31.614967346191406,40,29.34735394152966,,1.0123869247814903,738.0229370612651,81,2
"{""type"":""Point"",""coordinates"":[77.21774634555776,28.42262575299416]}",35.922712639999986,0.5473468191146291,-0.07645796762239127,11738.666666666666,305,14.576971054077148,20,29.383133510268237,,0.7400074909550556,673.5018959966552,512,2
"{""type"":""Point"",""coordinates"":[77.35367177948724,28.42231014551434]}",40.57463786000005,0.2640874684608915,-0.01585603724910338,13578.5,207,75.77203369140625,60,29.494703093029216,,0.8274036985607861,633.2429181147997,4804,2
"{""type"":""Point"",""coordinates"":[76.9534693955231,28.848174036555246]}",41.17450037000003,0.19781420765027322,0.04137422034413395,14510.75,222,5.291137218475342,40,29.52325592041018,,0.8770010484505348,668.2913491446525,1557,2
"{""type"":""Point"",""coordinates"":[77.37050594236351,28.625371651779652]}",39.96964832000003,0.10086921366484738,-0.0012897033682253082,14226.666666666666,204,92.78898620605469,50,29.380609829521916,,0.9157010326165149,742.9393150918186,2788,5
"{""type"":""Point"",""coordinates"":[77.08555718088232,28.557695674645625]}",45.014645840000014,0.3336867214418235,-0.042256532429254284,13674.75,225,87.94435119628906,50,29.48856291159609,,0.800208678714508,645.6545958351344,772,5
"{""type"":""Point"",""coordinates"":[77.29936721442081,28.538695292601986]}",39.96623030000001,0.2953216374269006,-0.01829369148830593,12811.166666666666,209,132.3472900390625,50,29.37837679237674,,0.8260942800860396,655.8270631227642,725,5
"{""type"":""Point"",""coordinates"":[77.05919254860983,28.499727749112612]}",39.08096311999998,0.5188562977569633,-0.0842190596288957,13044.166666666666,228,38.181068420410156,10,29.417867656330486,,0.748679270676576,642.9654128980142,3833,2
"{""type"":""Point"",""coordinates"":[77.18915035568445,28.534822941317294]}",34.847745350000025,0.6821305841924399,-0.14679214966142545,11422.666666666666,237,40.36105728149414,10,29.297527791117602,,0.7866243703188661,671.2903681211174,6413,2
"{""type"":""Point"",""coordinates"":[77.31993655936512,28.505021120989905]}",41.85981337999999,0.21446765155374428,-0.017966825422893743,13056.5,205,308.218017578125,50,29.37837679237674,,0.8260942800860396,648.6308580338955,794,6
"{""type"":""Point"",""coordinates"":[76.92188019178057,28.900742994408674]}",37.61121452000003,0.1759851454507943,-0.02756402894223039,14112.0,222,3.162177085876465,40,29.506327942788857,,0.8864319707936228,706.7786544505507,2041,2
"{""type"":""Point"",""coordinates"":[77.08461542368283,28.418859924003865]}",40.13713130000002,0.1316298877274487,-0.009953434225844004,14297.5,239,49.2271614074707,50,29.40342758793537,,0.7045839402130981,630.7923461066594,3530,2
"{""type"":""Point"",""coordinates"":[77.1225909646093,28.70896398299343]}",39.64322741000001,0.0614081524616199,-0.003809196980096088,12986.333333333334,222,262.4447326660156,50,29.506095427907894,,0.8656984199962716,724.9800134077668,520,5
"{""type"":""Point"",""coordinates"":[77.32598518273224,28.84419643463311]}",35.78940985999998,0.1916439600363306,-0.01848024680264774,13545.833333333334,221,6.154189586639404,40,29.34735394152966,,1.0123869247814903,843.8962230607867,320,2
"{""type"":""Point"",""coordinates"":[77.36185966044184,28.516991830929857]}",38.95791440000005,0.519940549913302,-0.02907448164021777,13529.333333333334,202,59.8424072265625,30,29.443236818418427,,0.8661547304951221,681.69528093189,745,2
"{""type"":""Point"",""coordinates"":[76.90362856364013,28.52264322033647]}",42.55196243,0.1260727668318627,0.03479456239499007,14256.583333333334,216,56.29209518432617,50,29.777565494299836,,0.6778136236904126,617.8680952601135,234,3
"{""type"":""Point"",""coordinates"":[76.8771957074251,28.497903787290117]}",40.203782690000025,0.22407170294494239,0.014793821316753965,13998.833333333334,212,8.75678539276123,40,29.777565494299836,,0.6778136236904126,583.1291668582066,100,2
"{""type"":""Point"",""coordinates"":[77.33523609302806,28.60856366771511]}",40.673760440000024,0.14116129032258065,-0.013276721930179269,12993.833333333334,205,226.54046630859375,50,29.38691187708372,,0.8781144679887717,746.4490436483175,106,5
"{""type"":""Point"",""coordinates"":[76.83884067413537,28.683150586962565]}",39.14248748,0.23676880222841226,0.003985485693890904,13879.333333333334,211,8.861079216003418,40,29.61348510853975,,0.7566680739049884,613.7436629068106,1201,2
"{""type"":""Point"",""coordinates"":[76.9244873590153,28.525964371648925]}",39.90299693000003,0.200804638504319,0.004675152319478796,13907.166666666666,209,19.20848846435547,40,29.777565494299836,,0.6778136236904126,617.8680952601135,386,2
"{""type"":""Point"",""coordinates"":[76.91288786852324,28.591525323028716]}",44.915523259999986,0.23616473616473616,0.025265730688341953,14638.333333333334,213,48.99565887451172,40,29.71709552806817,,0.7234705111502765,594.8005388118327,386,2
"{""type"":""Point"",""coordinates"":[76.83041743797861,28.417612499356306]}",45.57007409000005,0.2838846196681145,0.029333187192590666,14721.5,222,3.659144878387451,40,29.718521023145968,,0.6274508779078307,573.0550058450506,850,2
"{""type"":""Point"",""coordinates"":[77.25488910673238,28.539666417435832]}",39.96281227999998,0.21380345086271568,-0.009546227278671375,13133.666666666666,231,109.42164611816406,50,29.37837679237674,,0.8260942800860396,655.8270631227642,7765,6
"{""type"":""Point"",""coordinates"":[77.31315244422471,28.736495163936336]}",38.42470328000002,0.34988482211415406,-0.08629502676047868,12930.0,210,63.88759994506836,40,29.39054268637858,,0.9437775457285515,771.6634115893394,305,2
"{""type"":""Point"",""coordinates"":[77.16009814337717,28.402778740709614]}",39.70304276000002,0.3349430838220076,0.030746002333401964,12085.916666666666,279,7.10370397567749,20,29.383133510268237,,0.7400074909550556,675.0470226651262,4210,2
"{""type"":""Point"",""coordinates"":[77.21638005684756,28.462646020445966]}",38.25038426000003,0.47495765787563515,-0.09030516919244343,12520.333333333334,284,12.849103927612305,20,29.297527791117602,,0.7866243703188661,692.7388915917836,680,2
"{""type"":""Point"",""coordinates"":[76.93546812241212,28.966688505791264]}",36.86266813999998,0.16241524055537618,0.02569442490079644,14705.166666666666,226,1.7945468425750732,40,29.45888059846652,,0.9596280925252278,653.215752363205,1025,2
"{""type"":""Point"",""coordinates"":[77.32132537672872,28.848445895869105]}",39.785075240000026,0.10064935064935066,0.008730815182428086,13840.333333333334,223,7.049044132232666,60,29.34735394152966,,1.0123869247814903,843.8962230607867,325,2
"{""type"":""Point"",""coordinates"":[77.38480936701863,28.95694722473299]}",36.96862676000001,0.4548278539994823,-0.09172764874323894,12250.333333333334,219,2.7403759956359863,40,29.099997456868493,,1.0805584223244038,823.0832720454782,3797,2
"{""type"":""Point"",""coordinates"":[76.8274754956243,28.895052788179438]}",39.29288036000003,0.12517281718600445,0.015551203778366548,14434.666666666666,217,12.897592544555664,60,29.558244938553514,,0.8495212163213028,615.0658149421215,890,2
"{""type"":""Point"",""coordinates"":[77.10282906225615,28.548033502663028]}",42.97408790000003,0.34696599244276505,-0.07226512709005023,13192.416666666666,234,48.332698822021484,10,29.417867656330486,,0.748679270676576,654.4748678281903,245,2
"{""type"":""Point"",""coordinates"":[77.21240159914404,28.669538790786607]}",41.330020279999985,0.11337443044760118,0.0035873832408284826,12989.5,227,151.14126586914062,50,29.41987086145872,,0.9152883168635729,765.6035015303642,2105,6
"{""type"":""Point"",""coordinates"":[77.29697585857393,28.4403048851747]}",40.557547760000034,0.1913086913086913,-0.03033445683173451,13165.833333333334,210,94.6404037475586,50,29.447683218372617,,0.7843111083649769,639.8846745024756,477,3
"{""type"":""Point"",""coordinates"":[77.17181367260778,28.4338867173567]}",40.00211951000006,0.4401926679154402,-0.031700110796503755,12579.583333333334,260,56.52876281738281,40,29.383133510268237,,0.7400074909550556,675.0470226651262,461,2
"{""type"":""Point"",""coordinates"":[77.08966680832664,28.520329280050248]}",37.831676809999976,0.49430765157532436,-0.049769970723546636,12806.0,232,32.743980407714844,10,29.417867656330486,,0.748679270676576,656.7247385233641,4145,2
"{""type"":""Point"",""coordinates"":[77.04077318855046,28.86933456867851]}",38.20424099000002,0.2501169864295742,-0.027970007148397695,13340.083333333334,219,12.732778549194336,60,29.465502801133596,,0.9228106294692979,741.6688812430948,80,2
"{""type"":""Point"",""coordinates"":[76.88285050840496,28.55323489047745]}",43.41330347000002,0.0778172424927349,0.0414027696730761,14903.75,213,10.328642845153809,40,29.71709552806817,,0.7234705111502765,578.9624209441245,1098,2
"{""type"":""Point"",""coordinates"":[77.13301771028415,28.50760905475218]}",38.89297202,0.47325313539800357,-0.06581524840744682,12542.0,272,12.034689903259277,60,29.417867656330486,,0.748679270676576,654.4748678281903,500,2
"{""type"":""Point"",""coordinates"":[76.92002412276582,28.597645017702963]}",43.88840825,0.19192573402417962,0.0040577357834328445,14281.083333333334,210,44.2709846496582,50,29.71709552806817,,0.7234705111502765,594.8005388118327,1145,2
"{""type"":""Point"",""coordinates"":[77.16083474590187,28.542825626547465]}",36.90197537000006,0.6239226952206842,-0.12709404342960934,11730.416666666666,250,41.2830924987793,10,29.297527791117602,,0.7866243703188661,671.2903681211174,212,2
"{""type"":""Point"",""coordinates"":[76.93999642343267,28.835598784873397]}",41.08563185000003,0.25051334702258726,0.015805497691086284,14157.833333333334,220,2.6522748470306396,40,29.54948449326963,,0.827333554449325,666.2033064160496,697,2
"{""type"":""Point"",""coordinates"":[77.07133350719347,28.575532395481318]}",40.121750210000016,0.5111111111111111,-0.0895577977923749,12006.75,215,57.899192810058594,50,29.48856291159609,,0.800208678714508,645.6545958351344,2138,4
"{""type"":""Point"",""coordinates"":[77.22995143246735,28.76148254956826]}",37.80433264999999,0.6127399282851719,-0.11137209968490404,13238.0,207,28.244585037231445,40,29.43734524905028,,0.983077625890405,829.3012994048186,17,2
"{""type"":""Point"",""coordinates"":[76.96711759530713,28.647164556780712]}",39.84489058999998,0.377560106856634,-0.07609053128830687,13369.083333333334,215,25.647232055664062,40,29.6416739607032,,0.7586378668803309,627.060769725591,2141,2
"{""type"":""Point"",""coordinates"":[76.8682441118542,28.850874662684625]}",37.27624856,0.3528276681015289,-0.06137631742095474,12024.5,217,8.079671859741211,40,29.506327942788857,,0.8864319707936228,643.0999479740858,1249,2
"{""type"":""Point"",""coordinates"":[76.92382318995573,28.83444704546276]}",40.85491550000006,0.1494802494802495,0.027584803650844404,14841.666666666666,219,2.0062155723571777,60,29.54948449326963,,0.827333554449325,666.2033064160496,178,2
"{""type"":""Point"",""coordinates"":[76.96386042916966,28.749874762279962]}",40.842952430000025,0.3313723271863333,-0.016337499466791795,14057.833333333334,215,36.95705795288086,40,29.57816699241107,,0.8131034122325186,643.5060963388532,290,2
"{""type"":""Point"",""coordinates"":[76.98484387985096,29.000092790188738]}",38.48622764000004,0.31647615748758806,-9.397545072071942E-4,14008.0,229,11.574847221374512,40,29.41537348708829,,0.98802609376292,704.2853443715721,212,2
"{""type"":""Point"",""coordinates"":[76.83743367501954,28.59766064603117]}",39.309970460000045,0.3279176821012727,-0.027818961531716806,12919.333333333334,227,9.919100761413574,60,29.700708594689047,,0.7103398300014433,598.1908253356814,997,2
"{""type"":""Point"",""coordinates"":[77.06241048007709,28.67008085304763]}",41.06854175000001,0.08139243676433759,0.004132644559240127,13288.166666666666,216,231.54934692382812,50,29.506095427907894,,0.8656984199962716,677.7479313593358,3233,5
"{""type"":""Point"",""coordinates"":[77.23836827509388,28.941286492995207]}",37.512091940000005,0.34296675191815856,-0.029468150896722327,13039.416666666666,225,38.61916732788086,40,29.395102660909288,,1.029567273669195,897.8696788847446,2285,2
"{""type"":""Point"",""coordinates"":[77.0468213311499,28.81923341810197]}",39.09805322,0.13588375525031218,-0.008266233965036892,13375.166666666666,217,7.9183878898620605,40,29.52325592041018,,0.8770010484505348,690.151168438606,65,2
"{""type"":""Point"",""coordinates"":[76.86072290411352,28.765248592215013]}",39.607338200000015,0.14670159561800428,0.010384093456841112,14075.5,213,2.483799695968628,40,29.54948449326963,,0.827333554449325,630.6433131787926,65,2
"{""type"":""Point"",""coordinates"":[77.12039549150707,28.85142123542689]}",34.49056226000005,0.7086543132764245,-0.1334840188463008,11929.833333333334,219,28.609529495239258,10,29.454567447424836,,0.9802558352608557,766.3758675549179,360,2
"{""type"":""Point"",""coordinates"":[77.30726939943007,28.66123488819818]}",37.87098404000005,0.512967512967513,-0.06059710316287319,12550.166666666666,205,197.91310119628906,10,29.39054268637858,,0.9437775457285515,765.949471032247,116,6
"{""type"":""Point"",""coordinates"":[77.10336449117368,28.790384690465892]}",37.18225301000001,0.16107078039927405,-0.015282953869280637,13421.75,211,7.290318012237549,40,29.49730457683188,,0.9355006302638761,759.1349813146517,1226,2
"{""type"":""Point"",""coordinates"":[77.35313095927363,28.891405529174428]}",35.04257249,0.4777297022143039,-0.036416160293720023,13895.5,221,2.2626960277557373,40,29.19933586260339,,1.067523422834954,831.301060590893,416,2
"{""type"":""Point"",""coordinates"":[77.31633205240266,28.448363272238606]}",43.179169100000024,0.07467532467532467,0.021755286804945612,13186.5,209,174.54661560058594,50,29.447683218372617,,0.7843111083649769,650.1390920184882,2873,5
"{""type"":""Point"",""coordinates"":[77.00728829039805,28.808765545744176]}",40.49089637000003,0.14478859390363816,0.016239960241755776,13665.0,216,64.7268295288086,50,29.52325592041018,,0.8770010484505348,690.151168438606,3769,5
"{""type"":""Point"",""coordinates"":[77.2711197444351,28.603368558346627]}",37.0267331,0.42597187758478083,-0.04514826991308877,12561.666666666666,202,93.40081787109375,50,29.38691187708372,,0.8781144679887717,690.1044398583472,17,6
"{""type"":""Point"",""coordinates"":[77.28975998282178,28.592683374916255]}",36.83190596000003,0.514145429039046,-0.08167906090590621,12868.833333333334,205,198.3644256591797,40,29.38691187708372,,0.8781144679887717,674.5527358688414,10,2
"{""type"":""Point"",""coordinates"":[76.95833917077344,28.484653346599487]}",40.405445869999994,0.24179037336932074,-0.024891758334225786,13344.666666666666,217,10.418607711791992,40,29.627155194963734,,0.7123027819450746,587.2339126833596,290,2
"{""type"":""Point"",""coordinates"":[76.93697455745311,28.933330833466677]}",40.06535287999998,0.2233528364283897,0.020743564689487258,13596.583333333334,228,15.365728378295898,50,29.506327942788857,,0.8864319707936228,706.7786544505507,13,6
"{""type"":""Point"",""coordinates"":[77.31768409165149,28.660793749492996]}",39.21084788000002,0.18765935747067822,-0.009801933346853241,13033.666666666666,211,242.55152893066406,50,29.39054268637858,,0.9437775457285515,765.949471032247,829,6
"{""type"":""Point"",""coordinates"":[77.03400769377151,28.65389080012199]}",38.945951330000014,0.5597927917998456,-0.09356161080299011,12893.083333333334,214,101.38439178466797,40,29.57816699241107,,0.8131034122325186,639.5466024205089,965,2
"{""type"":""Point"",""coordinates"":[77.18769965690613,28.408030037532896]}",41.56586365999999,0.25629965947786604,0.021655615947184202,13946.916666666666,300,7.013701915740967,60,29.383133510268237,,0.7400074909550556,675.0470226651262,320,2
"{""type"":""Point"",""coordinates"":[77.3579981120421,28.539213206299273]}",40.68401449999999,0.5092804474955505,-0.052701398938736134,12881.5,199,35.89554977416992,30,29.443236818418427,,0.8661547304951221,681.69528093189,2056,2
"{""type"":""Point"",""coordinates"":[77.10876547898633,28.555636759555732]}",44.78222047999998,0.04069004312769548,0.04888541259288228,15145.333333333334,233,38.33307647705078,50,29.48856291159609,,0.800208678714508,641.1612820029259,865,5
"{""type"":""Point"",""coordinates"":[77.24458367919209,28.463716556517962]}",38.252093270000046,0.37402662647575985,-0.05621760114401478,12995.583333333334,279,9.072016716003418,60,29.297527791117602,,0.7866243703188661,692.7388915917836,829,2
"{""type"":""Point"",""coordinates"":[77.31047764272701,28.957675527466346]}",35.404882610000016,0.4190767519466073,-0.07239980730680176,12615.333333333334,223,2.7478044033050537,40,29.18405874063683,,1.0889018500749688,849.2856198279187,445,2
"{""type"":""Point"",""coordinates"":[76.81662237681198,28.667390071996838]}",43.38083228000005,0.20302107992334573,2.866698518872432E-4,13296.5,207,7.1978759765625,40,29.61348510853975,,0.7566680739049884,613.7436629068106,333,2
"{""type"":""Point"",""coordinates"":[77.12275141268094,28.749357351489238]}",37.25574044000001,0.3773987206823028,-0.08347692896802604,12531.083333333334,224,52.10321807861328,10,29.506095427907894,,0.8656984199962716,724.9800134077668,1985,2
"{""type"":""Point"",""coordinates"":[77.25262474388967,28.946517906131906]}",34.367513540000004,0.37200370811813005,-0.029337986694296,12981.583333333334,224,9.863272666931152,40,29.291456469860748,,1.0561950488680893,835.1838503973559,3258,2
"{""type"":""Point"",""coordinates"":[76.96329205080616,28.614170704673437]}",40.35930259999998,0.2075426944971537,-4.705439488048184E-4,13603.083333333334,213,92.96620178222656,50,29.6416739607032,,0.7586378668803309,627.060769725591,1089,2
"{""type"":""Point"",""coordinates"":[77.1772098557025,28.83948406205176]}",36.55333732999998,0.18061674008810572,-0.030145731235491358,13184.0,211,28.303319931030273,40,29.43734524905028,,0.983077625890405,783.6257950719446,2210,2
"{""type"":""Point"",""coordinates"":[76.99941100910155,28.651646474643684]}",40.472097260000055,0.05156136528685548,-0.021683853651645713,12287.083333333334,213,13.584728240966797,40,29.57816699241107,,0.8131034122325186,634.286044428125,3505,2
"{""type"":""Point"",""coordinates"":[77.01704247911456,28.60577535055556]}",40.337085470000034,0.1731137927145596,-0.013042614027308452,13753.916666666666,217,147.27456665039062,50,29.6416739607032,,0.7586378668803309,625.0702165737748,180,5
"{""type"":""Point"",""coordinates"":[76.91434507980726,28.44041601879093]}",45.27612437000005,0.11200955618855095,0.04280570742765702,15681.5,216,5.163858890533447,40,29.656255326602945,,0.6412298160076573,556.7531023559682,281,2
"{""type"":""Point"",""coordinates"":[76.85050905314803,28.69075850685519]}",38.84853776,0.13162544169611307,0.0016346420750701662,13473.333333333334,207,8.03633975982666,40,29.60546245085891,,0.7732941245550061,610.265039563179,50,2
"{""type"":""Point"",""coordinates"":[77.10324680370519,28.83200569437323]}",42.712609369999996,0.07679027920719764,0.03813300315032209,13972.416666666666,215,75.28746795654297,50,29.49730457683188,,0.9355006302638761,758.510084006004,1714,5
"{""type"":""Point"",""coordinates"":[76.96130589151865,28.968315605140624]}",37.13610974000005,0.26522234891676166,-0.040574909800674276,13567.0,222,7.616081237792969,40,29.41537348708829,,0.98802609376292,697.0058918297291,425,2
"{""type"":""Point"",""coordinates"":[76.94077602588425,28.479078195781717]}",38.501608730000044,0.48720173535791755,-0.09886023208567198,11655.833333333334,212,5.224908828735352,40,29.777565494299836,,0.6778136236904126,585.1050179060421,1300,2
"{""type"":""Point"",""coordinates"":[77.08319918148797,28.766429981187652]}",39.487707500000056,0.31099656357388317,0.005128630475953497,14338.5,216,8.82884693145752,40,29.49730457683188,,0.9355006302638761,725.642471941188,8,2
"{""type"":""Point"",""coordinates"":[76.80212286336877,28.881711016552206]}",42.488729060000026,0.13321664721898094,0.05818171899293527,15311.666666666666,220,2.221604585647583,40,29.558244938553514,,0.8495212163213028,615.0658149421215,212,2
"{""type"":""Point"",""coordinates"":[77.20256364888361,28.704038415140865]}",35.4544439,0.4874426140966784,-0.10910006610217507,12345.75,214,241.77452087402344,10,29.41987086145872,,0.9152883168635729,799.2617366053164,436,2
"{""type"":""Point"",""coordinates"":[76.84589245654489,28.601982816736886]}",42.54683540000002,0.19974059662775617,0.011567306470064828,13470.833333333334,209,11.326310157775879,50,29.700708594689047,,0.7103398300014433,587.2551555149257,1170,2
"{""type"":""Point"",""coordinates"":[77.25665654823314,28.4861544329475]}",41.57611772000001,0.3870005963029219,-0.03606458427644485,13015.5,259,22.465211868286133,20,29.37837679237674,,0.8260942800860396,686.9884385094047,365,2
"{""type"":""Point"",""coordinates"":[76.82298273587354,28.624034867554755]}",39.48087146,0.25096940973718224,-0.05128684489312644,12734.0,210,2.682812213897705,40,29.700708594689047,,0.7103398300014433,587.2551555149257,293,2
"{""type"":""Point"",""coordinates"":[77.02412521032895,28.82307813553954]}",36.392690389999984,0.276786741857521,-0.04556836800939809,13106.75,221,6.060601234436035,60,29.52325592041018,,0.8770010484505348,690.151168438606,1370,2
"{""type"":""Point"",""coordinates"":[77.04434610586902,28.91960432161712]}",38.980131529999994,0.1555155515551555,0.013797441811700567,14844.583333333334,212,3.692798614501953,40,29.465502801133596,,0.9228106294692979,708.0674383465666,433,2
"{""type"":""Point"",""coordinates"":[77.3034195572367,28.949710965411864]}",34.98275713999999,0.5195042951696944,-0.07143519520262125,12623.833333333334,226,11.21436882019043,40,29.291456469860748,,1.0561950488680893,807.732822407037,53,2
"{""type"":""Point"",""coordinates"":[77.12703817247538,28.465666056747512]}",39.82609148000006,0.4953526517222526,-0.07075594481618154,12490.833333333334,275,53.911529541015625,20,29.417867656330486,,0.748679270676576,660.538053491314,1053,2
"{""type"":""Point"",""coordinates"":[77.36097253993786,28.91888622194413]}",35.71079540000005,0.2962962962962963,-0.0845878027747099,12924.833333333334,220,2.1693203449249268,40,29.19933586260339,,1.067523422834954,841.1864972691983,1665,2
"{""type"":""Point"",""coordinates"":[77.0927311691053,28.990053618356505]}",37.11389260999999,0.12725709372312985,-0.009067765096255613,14588.75,215,6.825370788574219,40,29.395914674416588,,1.020386626708916,752.7160021122545,149,2
"{""type"":""Point"",""coordinates"":[76.95324068574384,28.596015148476823]}",46.27589522000005,0.12187751813053989,0.050932801516244464,15120.416666666666,210,10.738982200622559,40,29.6416739607032,,0.7586378668803309,620.8853552788496,730,2
"{""type"":""Point"",""coordinates"":[77.3459609689513,28.414701176740667]}",41.34027434000001,0.6489414081733137,-0.09277241457407355,13519.5,203,68.9594497680664,60,29.447683218372617,,0.7843111083649769,650.1390920184882,5314,2
"{""type"":""Point"",""coordinates"":[77.30891024468741,28.687977932772785]}",38.46913754000002,0.28322981366459626,-0.04643409520536174,12385.0,211,336.82342529296875,50,29.39054268637858,,0.9437775457285515,765.949471032247,746,5
"{""type"":""Point"",""coordinates"":[76.94868020329652,28.80977164558041]}",39.858562670000026,0.18963300029676525,0.016815828550788618,15301.666666666666,209,15.494221687316895,40,29.54948449326963,,0.827333554449325,666.2033064160496,745,2
"{""type"":""Point"",""coordinates"":[76.86514268724042,28.479625504599298]}",45.61450835000005,0.5278051181102362,-0.040519970774476374,13145.833333333334,214,3.8801159858703613,40,29.777565494299836,,0.6778136236904126,583.1291668582066,153,2
"{""type"":""Point"",""coordinates"":[77.14674312730364,28.975787749386544]}",36.96179072000001,0.14124517470058398,-0.003956069066967537,14366.166666666666,214,12.364204406738281,40,29.395914674416588,,1.020386626708916,765.2513662092388,5668,2
"{""type"":""Point"",""coordinates"":[77.24421289933537,28.692158317465626]}",35.297214980000035,0.6153388822829964,-0.12463606922045209,11749.75,206,51.99053955078125,10,29.41987086145872,,0.9152883168635729,765.6035015303642,4,2
"{""type"":""Point"",""coordinates"":[77.01833092233433,28.490778413962026]}",42.75020759000006,0.07931929622151716,0.0646750013530335,16407.416666666668,217,70.37830352783203,50,29.627155194963734,,0.7123027819450746,632.7899832121227,3616,4
"{""type"":""Point"",""coordinates"":[76.92880737385221,28.80350250962824]}",41.12152106000002,0.37828856272500694,-0.029197527085756257,12974.666666666666,216,3.137284517288208,20,29.54948449326963,,0.827333554449325,666.2033064160496,130,2
"{""type"":""Point"",""coordinates"":[76.83500174097603,28.877983909114484]}",38.27089238000002,0.08756900818579859,0.026211768663620308,15078.833333333334,217,2.5035955905914307,40,29.558244938553514,,0.8495212163213028,615.0658149421215,1586,2
"{""type"":""Point"",""coordinates"":[77.24205511447389,28.82792199641861]}",37.31555579000002,0.2326350606394708,-0.030914357869717003,13829.083333333334,210,3.4836976528167725,40,29.43734524905028,,0.983077625890405,859.2264043786563,170,2
"{""type"":""Point"",""coordinates"":[76.96107201381044,28.8194702920419]}",40.23967190000002,0.15447919115918177,-0.023300438596491228,13629.416666666666,215,4.19704008102417,40,29.52325592041018,,0.8770010484505348,668.2913491446525,820,2
"{""type"":""Point"",""coordinates"":[77.1181336699743,28.718839777603765]}",36.09361364000006,0.510194624652456,-0.07788665213879703,12847.666666666666,207,80.04888153076172,30,29.506095427907894,,0.8656984199962716,724.9800134077668,13,2
"{""type"":""Point"",""coordinates"":[77.33304070108471,28.425677741254166]}",40.834407380000016,0.08615782664941785,0.0026492232215862633,13689.333333333334,206,137.6060333251953,60,29.447683218372617,,0.7843111083649769,650.1390920184882,11012,2
"{""type"":""Point"",""coordinates"":[77.35733001123789,28.693340581756203]}",40.06535287999998,0.03626428216592151,0.012615203608078959,13536.5,215,111.48698425292969,50,29.323520271944062,,0.972254237018514,775.8438350427896,2074,6
"{""type"":""Point"",""coordinates"":[77.2150881811405,28.55757952128713]}",38.20082296999999,0.18972824731987037,-0.03507305493329767,12772.083333333334,222,203.24610900878906,50,29.395001606364872,,0.8480864482383883,696.980358219007,15857,5
"{""type"":""Point"",""coordinates"":[77.1320961726014,28.447413930940364]}",38.56826011999999,0.43543735982057036,-0.03541134139789323,12062.166666666666,257,19.636375427246094,20,29.40342758793537,,0.7045839402130981,633.5500341522072,180,2
"{""type"":""Point"",""coordinates"":[77.11250230596023,28.73095223623565]}",37.85560295000005,0.38626716604244693,-0.06313859940934859,12329.333333333334,220,136.33656311035156,50,29.506095427907894,,0.8656984199962716,724.9800134077668,881,6
"{""type"":""Point"",""coordinates"":[76.8031034474466,28.811493860712424]}",40.89251372000001,0.23539859993731063,-0.014306551221177419,13050.0,215,9.176774978637695,40,29.59335468557731,,0.7958535156002908,602.4780432395637,317,2
"{""type"":""Point"",""coordinates"":[76.9780820693756,28.577501082152356]}",42.51265520000004,0.34852515905147485,-0.013062832956286944,13452.916666666666,214,11.407539367675781,40,29.6416739607032,,0.7586378668803309,620.8853552788496,2441,2
"{""type"":""Point"",""coordinates"":[77.17883523292035,28.788743885421393]}",37.64539472000001,0.20710810239052252,-0.023231132075471696,13767.583333333334,206,10.365018844604492,40,29.43734524905028,,0.983077625890405,766.8965496197343,45,2
"{""type"":""Point"",""coordinates"":[77.36764956042481,28.62464082477505]}",39.43985522000003,0.4091332712022367,-0.0368656083966231,12421.333333333334,199,110.29255676269531,50,29.380609829521916,,0.9157010326165149,742.9393150918186,3460,5
"{""type"":""Point"",""coordinates"":[76.82312005659348,28.42801802366844]}",44.50023383000001,0.2565013174475885,0.020339271530693294,14564.833333333334,223,3.8990440368652344,50,29.718521023145968,,0.6274508779078307,573.0550058450506,745,2
"{""type"":""Point"",""coordinates"":[77.38939208326344,28.938068439049495]}",36.760127539999985,0.2971396522714526,-0.04841442749939482,13218.5,219,3.6497485637664795,40,29.19933586260339,,1.067523422834954,841.1864972691983,2617,2
"{""type"":""Point"",""coordinates"":[77.01841144843551,28.887602945748597]}",35.12631398000002,0.5565074965352148,-0.08890794294177255,12477.166666666666,219,2.918278217315674,40,29.465502801133596,,0.9228106294692979,741.6688812430948,1037,2
"{""type"":""Point"",""coordinates"":[77.15418599245099,28.838445264605237]}",38.29140050000001,0.30958482829318296,-0.043032535297728665,13014.75,207,4.924263954162598,50,29.43734524905028,,0.983077625890405,783.6257950719446,2440,2
