NDVI,NDBI,Albedo,Elevation,Population,LULC,AirTemp,WindSpeed,Rainfall,WaterDistance,BuiltupDensity,Latitude,Longitude
0.1064709081022294,0.0049341840916761,13685.25,221,39.11254501342773,50,29.62715519496373,0.7123027819450746,632.7899832121227,2549,2,28.495469807896146,77.01389532703172
0.1852530341195328,-0.0875326273088496,12582.083333333334,227,219.7754364013672,50,29.395001606364872,0.8480864482383883,696.980358219007,13985,5,28.554889221307747,77.20661758703605
0.3785696851354649,-0.066815144766147,13082.5,241,32.310237884521484,50,29.40342758793537,0.7045839402130981,630.7923461066594,5353,2,28.442479702923197,77.08283681116674
0.2120782247441483,0.0176520109714037,14999.916666666666,215,4.49506139755249,40,29.718521023145968,0.6274508779078307,573.0550058450506,2,2,28.43266354614083,76.84708894390742
0.4318072289156626,-0.0343321969017285,13748.0,220,2.3315176963806152,40,29.264820101671603,1.0352820182969376,817.1857734378427,2089,2,28.810557492707325,77.3712100011119
0.426131511528608,-0.0499117414328321,13040.833333333334,219,9.839655876159668,40,29.59335468557731,0.7958535156002908,602.4780432395637,1665,2,28.837729568752778,76.8030137529568
0.3395922746781116,-0.0606161823416201,12754.5,217,16.207969665527344,40,29.49730457683188,0.935500630263876,725.642471941188,1109,2,28.751585245796814,77.06604868340847
0.470664254329284,-0.0829731386448297,12426.0,233,101.52344512939452,50,29.48856291159609,0.800208678714508,677.8599161375314,2025,2,28.608765451341792,77.1326251827154
0.1084098238650459,0.0214720194647201,14550.25,217,234.8682861328125,50,29.50609542790789,0.8656984199962716,677.7479313593358,2192,5,28.683364196412697,77.0847812506153
0.5784107946026986,-0.1390341479494748,12153.0,286,12.154054641723633,20,29.2975277911176,0.7866243703188661,692.7388915917836,1690,2,28.455110260268448,77.23592678707061
0.2898263027295285,-0.0583392984967788,12696.75,219,20.622806549072266,40,29.395914674416588,1.020386626708916,752.7160021122545,909,2,28.981372192717032,77.09080230847734
0.2357563850687623,0.0204956765830194,14678.5,221,3.8990440368652335,50,29.718521023145968,0.6274508779078307,573.0550058450506,692,2,28.42797463767283,76.82363777061643
0.3990356344819475,-0.0470874651148981,13479.25,228,10.816229820251465,40,29.30278888744317,1.0734279896667425,861.278739057947,1130,2,28.96657335052541,77.23995950570607
0.4150622876557191,-0.0715019585179477,12524.75,223,5.659773826599121,40,29.291456469860748,1.0561950488680891,827.8980822814628,1808,2,28.853443838770765,77.29136709472834
0.6259497369959088,-0.1479002254791431,11068.166666666666,194,13.695648193359377,40,29.37837679237674,0.8260942800860396,652.4586846940219,1898,2,28.46213035761348,77.34347977477472
0.1627956305016438,0.0053595355069227,14005.666666666666,220,7.507791996002197,40,29.4655028011336,0.922810629469298,734.3159244954586,666,2,28.855412017825998,76.99222577668304
0.1499021526418786,0.0055903324071904,12930.666666666666,217,1.7246023416519165,40,29.54948449326963,0.827333554449325,630.6433131787926,13,2,28.794619792231735,76.8559282010311
0.3661757237176231,-0.0099074987087383,13646.666666666666,216,195.9562530517578,50,29.50609542790789,0.8656984199962716,677.7479313593358,2720,5,28.67905251050806,77.0849315825157
0.1530060222517097,0.0382080575580006,14902.166666666666,213,3.517608642578125,40,29.77756549429984,0.6778136236904126,583.1291668582066,113,2,28.48400933428854,76.87405702593347
0.3941480206540447,-0.0530631857131416,12644.916666666666,223,1.5701698064804075,40,29.291456469860748,1.0561950488680891,807.732822407037,1009,2,28.930759546857267,77.32051867218802
0.2598138838378436,-0.0121129339717514,13720.916666666666,219,6.999236583709717,60,29.395914674416588,1.020386626708916,752.7160021122545,8452,2,28.965049230476723,77.06069055156237
0.1806060606060606,-0.0356622033673604,12597.416666666666,207,28.62656021118164,50,29.49730457683188,0.935500630263876,758.510084006004,3649,5,28.80335259727053,77.12496819558505
0.5506646328176074,-0.0479503179768906,13235.5,215,12.363237380981444,40,29.52325592041018,0.8770010484505348,690.151168438606,2536,2,28.801300603560666,77.00894380190958
0.1458865852504023,-0.0268641801134526,14359.416666666666,216,21.372222900390625,60,29.395914674416588,1.020386626708916,752.7160021122545,6516,2,28.97049131202162,77.06256530512204
0.0753394656154183,-0.0033736161046612,13735.333333333334,274,60.64247512817383,50,29.2975277911176,0.7866243703188661,671.2903681211174,4160,5,28.51948677686111,77.16921646071295
0.5596583080738495,-0.0363061234124923,12887.5,217,4.714664459228516,40,29.395102660909288,1.029567273669195,800.2787463609129,333,2,28.936124874870856,77.19229453355479
0.6730016769144773,-0.1640238327921566,11838.5,211,177.851318359375,10,29.38691187708372,0.8781144679887717,674.5527358688414,493,2,28.57360954391115,77.26352907920348
